PERIOD_CODE,SUPPLIER_NAME,BRANCH_ID,BRANCH_NAME,TOTAL_ORDERS,COMPLETED_ORDERS,ONTIME_ORDERS,ON_TIME_DELIVERY_RATE,TOTAL_PURCHASE_VALUE,AVG_LEAD_TIME_DAYS,PERFORMANCE_RATING
2024-08,"Green Harvest Trading","B003","Petaling Jaya 88 Speedmart",1,1,1,100,110.24,3,Excellent
2024-08,"Green Harvest Trading","B009","Seremban 88 Speedmart",1,1,1,100,679.02,1,Excellent
2024-08,"Home Essentials Enterprise","B002","Cheras 88 Speedmart",1,1,1,100,310.52,13,Excellent
2024-08,"Home Essentials Enterprise","B007","Ipoh 88 Speedmart",1,1,1,100,476.81,10,Excellent
2024-08,"Home Essentials Enterprise","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,600.6,13,Excellent
2024-08,"Home Essentials Enterprise","B010","Melaka 88 Speedmart",1,1,1,100,627.17,13,Excellent
2024-08,"Nusa Kitchen Supplies","B005","Klang 88 Speedmart",1,1,1,100,647.43,8,Excellent
2024-08,"Nusa Kitchen Supplies","B012","Kuching 88 Speedmart",1,1,1,100,505.47,4,Excellent
2024-08,"Nusa Kitchen Supplies","B009","Seremban 88 Speedmart",1,1,1,100,105.11,6,Excellent
2024-08,"Sinar Padi Enterprise","B007","Ipoh 88 Speedmart",1,1,1,100,188.98,1,Excellent
2024-08,"Sinar Padi Enterprise","B005","Klang 88 Speedmart",1,1,1,100,98.99,2,Excellent
2024-08,"Sinar Padi Enterprise","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,17.1,2,Excellent
2024-08,"Sinar Padi Enterprise","B009","Seremban 88 Speedmart",1,1,1,100,59.16,2,Excellent
2024-09,"Arctic Chill Logistics","B012","Kuching 88 Speedmart",1,0,0,0,574.22,0,Poor
2024-09,"Clean & Clear Resources","B001","Ampang 88 Speedmart",1,1,1,100,1498.13,5,Excellent
2024-09,"Clean & Clear Resources","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,69.6,6,Excellent
2024-09,"Clean & Clear Resources","B010","Melaka 88 Speedmart",1,1,1,100,315.27,8,Excellent
2024-09,"Dairy Fresh Sdn Bhd","B012","Kuching 88 Speedmart",1,1,1,100,25.8,2,Excellent
2024-09,"Dairy Fresh Sdn Bhd","B010","Melaka 88 Speedmart",1,1,1,100,92.56,1,Excellent
2024-09,"Dairy Fresh Sdn Bhd","B009","Seremban 88 Speedmart",1,1,1,100,148.76,4,Excellent
2024-09,"Dairy Fresh Sdn Bhd","B004","Shah Alam 88 Speedmart",1,1,1,100,190.72,2,Excellent
2024-09,"Dry Goods Trading Co","B002","Cheras 88 Speedmart",1,1,1,100,1505.05,14,Excellent
2024-09,"Dry Goods Trading Co","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,112.09,14,Excellent
2024-09,"Dry Goods Trading Co","B012","Kuching 88 Speedmart",1,1,1,100,327.87,11,Excellent
2024-09,"Dry Goods Trading Co","B010","Melaka 88 Speedmart",1,1,1,100,265.33,9,Excellent
2024-09,"Farm to Table Sdn Bhd","B008","George Town 88 Speedmart",1,1,1,100,1621.96,12,Excellent
2024-09,"Farm to Table Sdn Bhd","B012","Kuching 88 Speedmart",1,1,1,100,184.5,12,Excellent
2024-09,"Farm to Table Sdn Bhd","B009","Seremban 88 Speedmart",1,1,1,100,303.49,9,Excellent
2024-09,"Frozen Foods Malaysia","B001","Ampang 88 Speedmart",1,1,1,100,532.31,4,Excellent
2024-09,"Frozen Foods Malaysia","B012","Kuching 88 Speedmart",1,1,1,100,1629.44,4,Excellent
2024-09,"Frozen Foods Malaysia","B003","Petaling Jaya 88 Speedmart",1,1,1,100,1085.8,7,Excellent
2024-09,"Global Grocery Supply","B008","George Town 88 Speedmart",1,1,1,100,350.89,6,Excellent
2024-09,"Global Grocery Supply","B005","Klang 88 Speedmart",1,1,1,100,738.42,6,Excellent
2024-09,"Global Grocery Supply","B009","Seremban 88 Speedmart",1,0,0,0,781.53,0,Poor
2024-09,"Green Harvest Trading","B006","Johor Bahru 88 Speedmart",1,1,1,100,508.42,4,Excellent
2024-09,"Green Harvest Trading","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,1195.05,1,Excellent
2024-09,"Green Harvest Trading","B012","Kuching 88 Speedmart",1,1,1,100,491.61,4,Excellent
2024-09,"Home Essentials Enterprise","B006","Johor Bahru 88 Speedmart",1,1,1,100,271.88,13,Excellent
2024-09,"Home Essentials Enterprise","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,91.51,12,Excellent
2024-09,"Home Essentials Enterprise","B009","Seremban 88 Speedmart",1,1,1,100,1581.28,11,Excellent
2024-09,"Home Essentials Enterprise","B004","Shah Alam 88 Speedmart",1,1,1,100,269.8,13,Excellent
2024-09,"Nusa Kitchen Supplies","B007","Ipoh 88 Speedmart",2,2,2,100,543.04,7,Excellent
2024-09,"Nusa Kitchen Supplies","B006","Johor Bahru 88 Speedmart",1,1,1,100,191.52,5,Excellent
2024-09,"Nusa Kitchen Supplies","B005","Klang 88 Speedmart",1,1,1,100,699.49,7,Excellent
2024-09,"Nusa Kitchen Supplies","B009","Seremban 88 Speedmart",2,2,2,100,778.82,6.6,Excellent
2024-09,"Nusa Kitchen Supplies","B004","Shah Alam 88 Speedmart",1,1,1,100,243.44,8,Excellent
2024-09,"Sinar Padi Enterprise","B007","Ipoh 88 Speedmart",1,1,1,100,226.8,1,Excellent
2024-09,"Sinar Padi Enterprise","B005","Klang 88 Speedmart",1,1,1,100,260.86,1,Excellent
2024-09,"Sinar Padi Enterprise","B010","Melaka 88 Speedmart",1,1,1,100,256.79,4,Excellent
2024-10,"Arctic Chill Logistics","B008","George Town 88 Speedmart",1,1,1,100,1473.27,11,Excellent
2024-10,"Arctic Chill Logistics","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,28.44,13,Excellent
2024-10,"Arctic Chill Logistics","B012","Kuching 88 Speedmart",1,1,1,100,594.95,13,Excellent
2024-10,"Arctic Chill Logistics","B004","Shah Alam 88 Speedmart",1,1,1,100,679.53,12,Excellent
2024-10,"Dry Goods Trading Co","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,257.65,9,Excellent
2024-10,"Dry Goods Trading Co","B010","Melaka 88 Speedmart",1,1,1,100,79.5,12,Excellent
2024-10,"Farm to Table Sdn Bhd","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,194.2,12,Excellent
2024-10,"Farm to Table Sdn Bhd","B009","Seremban 88 Speedmart",1,1,1,100,22.12,10,Excellent
2024-10,"Frozen Foods Malaysia","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,563.78,5,Excellent
2024-10,"Frozen Foods Malaysia","B009","Seremban 88 Speedmart",1,1,1,100,81.94,8,Excellent
2024-10,"Global Grocery Supply","B001","Ampang 88 Speedmart",1,1,1,100,2090.65,5,Excellent
2024-10,"Global Grocery Supply","B002","Cheras 88 Speedmart",1,1,1,100,1307.53,7,Excellent
2024-10,"Global Grocery Supply","B007","Ipoh 88 Speedmart",1,1,1,100,5810.08,4,Excellent
2024-10,"Global Grocery Supply","B006","Johor Bahru 88 Speedmart",1,1,1,100,5608.56,7,Excellent
2024-10,"Global Grocery Supply","B010","Melaka 88 Speedmart",1,1,1,100,135.21,6,Excellent
2024-10,"Global Grocery Supply","B009","Seremban 88 Speedmart",1,1,1,100,367.89,8,Excellent
2024-10,"Global Grocery Supply","B004","Shah Alam 88 Speedmart",1,1,1,100,565.75,6,Excellent
2024-10,"Green Harvest Trading","B008","George Town 88 Speedmart",1,1,1,100,3882.73,3,Excellent
2024-10,"Green Harvest Trading","B007","Ipoh 88 Speedmart",2,2,2,100,455.86,1.3,Excellent
2024-10,"Green Harvest Trading","B006","Johor Bahru 88 Speedmart",1,1,1,100,3010.45,1,Excellent
2024-10,"Green Harvest Trading","B005","Klang 88 Speedmart",2,2,2,100,1750.12,2,Excellent
2024-10,"Home Essentials Enterprise","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,189.34,11,Excellent
2024-10,"Home Essentials Enterprise","B012","Kuching 88 Speedmart",1,1,1,100,506.82,12,Excellent
2024-10,"Home Essentials Enterprise","B003","Petaling Jaya 88 Speedmart",1,1,1,100,1995.6,13,Excellent
2024-10,"Nusa Kitchen Supplies","B001","Ampang 88 Speedmart",1,1,1,100,806.6,7,Excellent
2024-10,"Nusa Kitchen Supplies","B007","Ipoh 88 Speedmart",1,1,1,100,312.53,8,Excellent
2024-10,"Nusa Kitchen Supplies","B006","Johor Bahru 88 Speedmart",1,1,1,100,63.3,8,Excellent
2024-10,"Nusa Kitchen Supplies","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,255.84,7,Excellent
2024-10,"Nusa Kitchen Supplies","B010","Melaka 88 Speedmart",2,2,2,100,644.67,6,Excellent
2024-10,"Nusa Kitchen Supplies","B004","Shah Alam 88 Speedmart",1,1,1,100,642.43,8,Excellent
2024-10,"Sinar Padi Enterprise","B002","Cheras 88 Speedmart",1,1,1,100,543.82,1,Excellent
2024-10,"Sinar Padi Enterprise","B006","Johor Bahru 88 Speedmart",1,1,1,100,325.94,2,Excellent
2024-10,"Sinar Padi Enterprise","B012","Kuching 88 Speedmart",1,1,1,100,423.49,3,Excellent
2024-10,"Sinar Padi Enterprise","B010","Melaka 88 Speedmart",1,1,1,100,174.08,3,Excellent
2024-10,"Sinar Padi Enterprise","B009","Seremban 88 Speedmart",1,1,1,100,171.07,3,Excellent
2024-11,"Arctic Chill Logistics","B010","Melaka 88 Speedmart",1,1,1,100,645.44,13,Excellent
2024-11,"Arctic Chill Logistics","B004","Shah Alam 88 Speedmart",1,1,1,100,509.74,10,Excellent
2024-11,"Clean & Clear Resources","B002","Cheras 88 Speedmart",1,1,1,100,447.64,6,Excellent
2024-11,"Clean & Clear Resources","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,87.24,4,Excellent
2024-11,"Dairy Fresh Sdn Bhd","B001","Ampang 88 Speedmart",1,1,1,100,115.15,1,Excellent
2024-11,"Dairy Fresh Sdn Bhd","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,91.28,3,Excellent
2024-11,"Dairy Fresh Sdn Bhd","B010","Melaka 88 Speedmart",1,1,1,100,641.02,1,Excellent
2024-11,"Dairy Fresh Sdn Bhd","B009","Seremban 88 Speedmart",1,1,1,100,208.56,2,Excellent
2024-11,"Dairy Fresh Sdn Bhd","B004","Shah Alam 88 Speedmart",1,1,1,100,860.82,4,Excellent
2024-11,"Dry Goods Trading Co","B005","Klang 88 Speedmart",1,1,1,100,555.01,9,Excellent
2024-11,"Dry Goods Trading Co","B010","Melaka 88 Speedmart",1,1,1,100,71.42,12,Excellent
2024-11,"Dry Goods Trading Co","B003","Petaling Jaya 88 Speedmart",1,1,1,100,793.51,11,Excellent
2024-11,"Frozen Foods Malaysia","B010","Melaka 88 Speedmart",1,1,1,100,352.95,6,Excellent
2024-11,"Global Grocery Supply","B007","Ipoh 88 Speedmart",1,1,1,100,262.32,5,Excellent
2024-11,"Global Grocery Supply","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,3785.75,8,Excellent
2024-11,"Global Grocery Supply","B012","Kuching 88 Speedmart",1,1,1,100,289.12,7,Excellent
2024-11,"Global Grocery Supply","B010","Melaka 88 Speedmart",1,1,1,100,1117.29,6,Excellent
2024-11,"Green Harvest Trading","B006","Johor Bahru 88 Speedmart",1,1,1,100,1971.63,2,Excellent
2024-11,"Green Harvest Trading","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,78.67,2,Excellent
2024-11,"Green Harvest Trading","B010","Melaka 88 Speedmart",1,1,1,100,271.84,2,Excellent
2024-11,"Green Harvest Trading","B009","Seremban 88 Speedmart",1,1,1,100,123.9,4,Excellent
2024-11,"Home Essentials Enterprise","B008","George Town 88 Speedmart",1,1,1,100,43.08,9,Excellent
2024-11,"Home Essentials Enterprise","B007","Ipoh 88 Speedmart",1,1,1,100,497.75,14,Excellent
2024-11,"Home Essentials Enterprise","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,526.3,9,Excellent
2024-11,"Home Essentials Enterprise","B012","Kuching 88 Speedmart",1,1,1,100,597.85,14,Excellent
2024-11,"Home Essentials Enterprise","B009","Seremban 88 Speedmart",1,1,1,100,276.89,11,Excellent
2024-11,"Nusa Kitchen Supplies","B008","George Town 88 Speedmart",1,1,1,100,544.67,8,Excellent
2024-11,"Nusa Kitchen Supplies","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,20.02,6,Excellent
2024-11,"Nusa Kitchen Supplies","B012","Kuching 88 Speedmart",2,2,2,100,495.48,5.5,Excellent
2024-11,"Nusa Kitchen Supplies","B010","Melaka 88 Speedmart",1,1,1,100,205.14,6,Excellent
2024-11,"Nusa Kitchen Supplies","B009","Seremban 88 Speedmart",1,1,1,100,1407.66,8,Excellent
2024-11,"Sinar Padi Enterprise","B001","Ampang 88 Speedmart",1,1,1,100,651.88,3,Excellent
2024-11,"Sinar Padi Enterprise","B008","George Town 88 Speedmart",2,2,2,100,561.99,1.8,Excellent
2024-11,"Sinar Padi Enterprise","B007","Ipoh 88 Speedmart",1,1,1,100,277.23,1,Excellent
2024-11,"Sinar Padi Enterprise","B006","Johor Bahru 88 Speedmart",1,1,1,100,87.43,1,Excellent
2024-11,"Sinar Padi Enterprise","B011","Kota Kinabalu 88 Speedmart",2,2,2,100,211.11,2,Excellent
2024-11,"Sinar Padi Enterprise","B012","Kuching 88 Speedmart",1,1,1,100,216.77,2,Excellent
2024-11,"Sinar Padi Enterprise","B010","Melaka 88 Speedmart",1,1,1,100,87.2,4,Excellent
2024-11,"Sinar Padi Enterprise","B004","Shah Alam 88 Speedmart",1,1,1,100,363.81,3,Excellent
2024-12,"Arctic Chill Logistics","B012","Kuching 88 Speedmart",1,1,1,100,262.32,10,Excellent
2024-12,"Arctic Chill Logistics","B004","Shah Alam 88 Speedmart",2,2,2,100,502.21,11.4,Excellent
2024-12,"Clean & Clear Resources","B007","Ipoh 88 Speedmart",1,1,1,100,32.48,8,Excellent
2024-12,"Clean & Clear Resources","B006","Johor Bahru 88 Speedmart",1,1,1,100,218.92,7,Excellent
2024-12,"Clean & Clear Resources","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,202.63,5,Excellent
2024-12,"Clean & Clear Resources","B010","Melaka 88 Speedmart",1,1,1,100,490.88,5,Excellent
2024-12,"Clean & Clear Resources","B004","Shah Alam 88 Speedmart",1,1,1,100,839.2,6,Excellent
2024-12,"Dairy Fresh Sdn Bhd","B008","George Town 88 Speedmart",1,1,1,100,304.48,3,Excellent
2024-12,"Dairy Fresh Sdn Bhd","B006","Johor Bahru 88 Speedmart",1,1,1,100,100.16,3,Excellent
2024-12,"Dairy Fresh Sdn Bhd","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,185.58,1,Excellent
2024-12,"Dairy Fresh Sdn Bhd","B012","Kuching 88 Speedmart",1,1,1,100,453.34,3,Excellent
2024-12,"Dairy Fresh Sdn Bhd","B010","Melaka 88 Speedmart",1,1,1,100,56.81,1,Excellent
2024-12,"Dairy Fresh Sdn Bhd","B009","Seremban 88 Speedmart",2,2,2,100,139.46,2,Excellent
2024-12,"Dry Goods Trading Co","B001","Ampang 88 Speedmart",1,1,1,100,88.64,12,Excellent
2024-12,"Dry Goods Trading Co","B002","Cheras 88 Speedmart",1,1,1,100,288.24,14,Excellent
2024-12,"Dry Goods Trading Co","B008","George Town 88 Speedmart",1,1,1,100,1185.11,9,Excellent
2024-12,"Dry Goods Trading Co","B012","Kuching 88 Speedmart",1,1,1,100,243.15,9,Excellent
2024-12,"Dry Goods Trading Co","B010","Melaka 88 Speedmart",2,2,2,100,93.24,13,Excellent
2024-12,"Farm to Table Sdn Bhd","B002","Cheras 88 Speedmart",1,1,1,100,1310.67,14,Excellent
2024-12,"Farm to Table Sdn Bhd","B006","Johor Bahru 88 Speedmart",1,1,1,100,927.5,10,Excellent
2024-12,"Farm to Table Sdn Bhd","B005","Klang 88 Speedmart",1,1,1,100,615.66,14,Excellent
2024-12,"Farm to Table Sdn Bhd","B012","Kuching 88 Speedmart",1,1,1,100,500.84,11,Excellent
2024-12,"Farm to Table Sdn Bhd","B010","Melaka 88 Speedmart",2,2,2,100,407.71,12,Excellent
2024-12,"Farm to Table Sdn Bhd","B009","Seremban 88 Speedmart",2,2,2,100,1043.53,14,Excellent
2024-12,"Farm to Table Sdn Bhd","B004","Shah Alam 88 Speedmart",1,1,1,100,80.6,13,Excellent
2024-12,"Frozen Foods Malaysia","B008","George Town 88 Speedmart",1,1,1,100,684.48,5,Excellent
2024-12,"Frozen Foods Malaysia","B011","Kota Kinabalu 88 Speedmart",2,2,2,100,180.87,5,Excellent
2024-12,"Frozen Foods Malaysia","B004","Shah Alam 88 Speedmart",1,1,1,100,820.86,6,Excellent
2024-12,"Global Grocery Supply","B002","Cheras 88 Speedmart",2,2,2,100,477.4,6,Excellent
2024-12,"Global Grocery Supply","B007","Ipoh 88 Speedmart",2,2,2,100,712.63,6.4,Excellent
2024-12,"Global Grocery Supply","B006","Johor Bahru 88 Speedmart",1,1,1,100,1802.64,6,Excellent
2024-12,"Global Grocery Supply","B005","Klang 88 Speedmart",1,1,1,100,656.32,8,Excellent
2024-12,"Global Grocery Supply","B011","Kota Kinabalu 88 Speedmart",2,2,2,100,2597.91,6.6,Excellent
2024-12,"Global Grocery Supply","B010","Melaka 88 Speedmart",2,2,2,100,862.57,5.7,Excellent
2024-12,"Global Grocery Supply","B004","Shah Alam 88 Speedmart",1,1,1,100,317,4,Excellent
2024-12,"Green Harvest Trading","B007","Ipoh 88 Speedmart",3,3,3,100,1142.3,1.5,Excellent
2024-12,"Green Harvest Trading","B005","Klang 88 Speedmart",1,1,1,100,2288.79,2,Excellent
2024-12,"Green Harvest Trading","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,410.42,3,Excellent
2024-12,"Green Harvest Trading","B012","Kuching 88 Speedmart",3,3,3,100,1994.6,1.7,Excellent
2024-12,"Green Harvest Trading","B004","Shah Alam 88 Speedmart",1,1,1,100,285.68,1,Excellent
2024-12,"Home Essentials Enterprise","B002","Cheras 88 Speedmart",1,1,1,100,860.8,13,Excellent
2024-12,"Home Essentials Enterprise","B008","George Town 88 Speedmart",1,1,1,100,892.11,12,Excellent
2024-12,"Home Essentials Enterprise","B011","Kota Kinabalu 88 Speedmart",2,2,2,100,617.97,10.7,Excellent
2024-12,"Home Essentials Enterprise","B009","Seremban 88 Speedmart",3,3,3,100,505.53,13.3,Excellent
2024-12,"Nusa Kitchen Supplies","B001","Ampang 88 Speedmart",1,1,1,100,5133.93,4,Excellent
2024-12,"Nusa Kitchen Supplies","B007","Ipoh 88 Speedmart",1,1,1,100,709.03,7,Excellent
2024-12,"Nusa Kitchen Supplies","B006","Johor Bahru 88 Speedmart",1,1,1,100,1979.93,7,Excellent
2024-12,"Nusa Kitchen Supplies","B005","Klang 88 Speedmart",1,1,1,100,410.32,5,Excellent
2024-12,"Nusa Kitchen Supplies","B012","Kuching 88 Speedmart",1,1,1,100,202.68,7,Excellent
2024-12,"Nusa Kitchen Supplies","B009","Seremban 88 Speedmart",1,1,1,100,156.84,8,Excellent
2024-12,"Nusa Kitchen Supplies","B004","Shah Alam 88 Speedmart",1,1,1,100,378.62,5,Excellent
2024-12,"Sinar Padi Enterprise","B002","Cheras 88 Speedmart",1,1,1,100,445.67,1,Excellent
2024-12,"Sinar Padi Enterprise","B006","Johor Bahru 88 Speedmart",2,2,2,100,791.01,1.8,Excellent
2024-12,"Sinar Padi Enterprise","B005","Klang 88 Speedmart",1,1,1,100,110.65,4,Excellent
2024-12,"Sinar Padi Enterprise","B011","Kota Kinabalu 88 Speedmart",2,2,2,100,238.89,1,Excellent
2024-12,"Sinar Padi Enterprise","B012","Kuching 88 Speedmart",3,3,3,100,681.15,1.8,Excellent
2024-12,"Sinar Padi Enterprise","B010","Melaka 88 Speedmart",3,3,3,100,372.7,2.6,Excellent
2024-12,"Sinar Padi Enterprise","B009","Seremban 88 Speedmart",1,1,1,100,233.62,4,Excellent
2024-12,"Sinar Padi Enterprise","B004","Shah Alam 88 Speedmart",1,1,1,100,200.97,4,Excellent
2025-01,"Arctic Chill Logistics","B010","Melaka 88 Speedmart",1,1,1,100,73.05,12,Excellent
2025-01,"Clean & Clear Resources","B005","Klang 88 Speedmart",1,1,1,100,1427.02,5,Excellent
2025-01,"Dairy Fresh Sdn Bhd","B010","Melaka 88 Speedmart",1,1,1,100,87.76,1,Excellent
2025-01,"Dairy Fresh Sdn Bhd","B003","Petaling Jaya 88 Speedmart",1,1,1,100,47,1,Excellent
2025-01,"Dairy Fresh Sdn Bhd","B009","Seremban 88 Speedmart",1,1,1,100,22.96,2,Excellent
2025-01,"Dry Goods Trading Co","B001","Ampang 88 Speedmart",1,1,1,100,1430.3,14,Excellent
2025-01,"Dry Goods Trading Co","B005","Klang 88 Speedmart",1,1,1,100,303.95,9,Excellent
2025-01,"Dry Goods Trading Co","B009","Seremban 88 Speedmart",1,1,1,100,881.6,9,Excellent
2025-01,"Farm to Table Sdn Bhd","B002","Cheras 88 Speedmart",1,1,1,100,1421.9,10,Excellent
2025-01,"Farm to Table Sdn Bhd","B009","Seremban 88 Speedmart",1,1,1,100,162.04,11,Excellent
2025-01,"Frozen Foods Malaysia","B008","George Town 88 Speedmart",1,1,1,100,231.99,7,Excellent
2025-01,"Frozen Foods Malaysia","B004","Shah Alam 88 Speedmart",1,1,1,100,1206.34,5,Excellent
2025-01,"Global Grocery Supply","B010","Melaka 88 Speedmart",1,1,1,100,100.8,4,Excellent
2025-01,"Global Grocery Supply","B009","Seremban 88 Speedmart",2,2,2,100,1089.16,5.7,Excellent
2025-01,"Green Harvest Trading","B002","Cheras 88 Speedmart",1,1,1,100,359.34,2,Excellent
2025-01,"Green Harvest Trading","B006","Johor Bahru 88 Speedmart",1,1,1,100,1077.91,4,Excellent
2025-01,"Green Harvest Trading","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,2268.12,4,Excellent
2025-01,"Green Harvest Trading","B012","Kuching 88 Speedmart",1,1,1,100,311.91,4,Excellent
2025-01,"Green Harvest Trading","B010","Melaka 88 Speedmart",1,1,1,100,2046.83,4,Excellent
2025-01,"Home Essentials Enterprise","B008","George Town 88 Speedmart",1,1,1,100,497.23,12,Excellent
2025-01,"Home Essentials Enterprise","B007","Ipoh 88 Speedmart",1,1,1,100,140.06,12,Excellent
2025-01,"Home Essentials Enterprise","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,381.86,10,Excellent
2025-01,"Home Essentials Enterprise","B010","Melaka 88 Speedmart",1,1,1,100,580.89,9,Excellent
2025-01,"Home Essentials Enterprise","B003","Petaling Jaya 88 Speedmart",1,1,1,100,3251.24,13,Excellent
2025-01,"Home Essentials Enterprise","B009","Seremban 88 Speedmart",1,1,1,100,62.54,11,Excellent
2025-01,"Nusa Kitchen Supplies","B008","George Town 88 Speedmart",1,0,0,0,880.25,0,Poor
2025-01,"Nusa Kitchen Supplies","B005","Klang 88 Speedmart",1,1,1,100,293.23,6,Excellent
2025-01,"Nusa Kitchen Supplies","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,520.04,8,Excellent
2025-01,"Nusa Kitchen Supplies","B010","Melaka 88 Speedmart",1,1,1,100,647.23,4,Excellent
2025-01,"Nusa Kitchen Supplies","B009","Seremban 88 Speedmart",1,1,1,100,675.86,6,Excellent
2025-01,"Nusa Kitchen Supplies","B004","Shah Alam 88 Speedmart",2,2,2,100,2888.74,6,Excellent
2025-01,"Sinar Padi Enterprise","B001","Ampang 88 Speedmart",1,1,1,100,113.29,4,Excellent
2025-01,"Sinar Padi Enterprise","B006","Johor Bahru 88 Speedmart",1,1,1,100,52.2,3,Excellent
2025-01,"Sinar Padi Enterprise","B005","Klang 88 Speedmart",1,1,1,100,329,2,Excellent
2025-01,"Sinar Padi Enterprise","B011","Kota Kinabalu 88 Speedmart",2,2,2,100,252.28,1,Excellent
2025-01,"Sinar Padi Enterprise","B009","Seremban 88 Speedmart",2,2,2,100,212.76,3,Excellent
2025-02,"Clean & Clear Resources","B012","Kuching 88 Speedmart",1,1,1,100,224.8,7,Excellent
2025-02,"Clean & Clear Resources","B010","Melaka 88 Speedmart",1,1,1,100,48.76,8,Excellent
2025-02,"Clean & Clear Resources","B009","Seremban 88 Speedmart",1,1,1,100,30.81,7,Excellent
2025-02,"Dairy Fresh Sdn Bhd","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,72.28,4,Excellent
2025-02,"Dry Goods Trading Co","B008","George Town 88 Speedmart",1,1,1,100,597.29,13,Excellent
2025-02,"Dry Goods Trading Co","B012","Kuching 88 Speedmart",1,1,1,100,82.2,12,Excellent
2025-02,"Farm to Table Sdn Bhd","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,205.73,11,Excellent
2025-02,"Farm to Table Sdn Bhd","B012","Kuching 88 Speedmart",1,1,1,100,204.75,14,Excellent
2025-02,"Frozen Foods Malaysia","B001","Ampang 88 Speedmart",1,1,1,100,919.73,5,Excellent
2025-02,"Frozen Foods Malaysia","B011","Kota Kinabalu 88 Speedmart",1,1,1,100,1385.19,4,Excellent
2025-02,"Frozen Foods Malaysia","B009","Seremban 88 Speedmart",2,2,2,100,195.93,7.4,Excellent
2025-02,"Global Grocery Supply","B006","Johor Bahru 88 Speedmart",1,1,1,100,557.24,5,Excellent
2025-02,"Global Grocery Supply","B012","Kuching 88 Speedmart",1,1,1,100,622.02,8,Excellent
2025-02,"Green Harvest Trading","B005","Klang 88 Speedmart",1,1,1,100,684,2,Excellent
2025-02,"Green Harvest Trading","B012","Kuching 88 Speedmart",2,2,2,100,1341.74,1.5,Excellent
