CAL_DATE,BRANCH_NAME,CATEGORY_NAME,ITEM_NAME,QUANTITY_ON_HAND,IS_MYKASIH_ELIGIBLE,AVG_DAILY_SALES,DAYS_OF_SUPPLY,SUGGESTED_REORDER_POINT,SUGGESTED_MAX_LEVEL,STOCK_STATUS,ACTION_REQUIRED
2023-01-31,"Petaling Jaya 88 Speedmart","Rice and Grains","Beras Basmathi 5kg",476,Y,1,476,7,38,EXCESS,FREEZE PURCHASING
2022-11-30,"Ampang 88 Speedmart","Dairy Products","Susu Segar 1L",99,N,2,49.5,16,76,EXCESS,FREEZE PURCHASING
2022-10-31,"Ampang 88 Speedmart","Dairy Products","Susu Segar 1L",103,N,2,51.5,16,76,EXCESS,FREEZE PURCHASING
2022-09-30,"Ampang 88 Speedmart","Dairy Products","Susu Segar 1L",103,N,2,51.5,16,76,EXCESS,FREEZE PURCHASING
2022-08-31,"Ampang 88 Speedmart","Dairy Products","Susu Segar 1L",106,N,2,53,16,76,EXCESS,FREEZE PURCHASING
2022-10-31,"Klang 88 Speedmart","Household Cleaning","Pembersih Kaca 500ml",158,Y,3,52.7,21,114,EXCESS,FREEZE PURCHASING
2022-10-31,"Ampang 88 Speedmart","Personal Care","Balm 30g",102,N,1.5,68,13,57,EXCESS,FREEZE PURCHASING
2022-09-30,"Ampang 88 Speedmart","Personal Care","Balm 30g",104,N,1.5,69.3,13,57,EXCESS,FREEZE PURCHASING
2022-12-31,"Petaling Jaya 88 Speedmart","Cooking Essentials","Minyak Masak 1kg",106,Y,3.5,30.3,26,133,NORMAL,MONITOR
2022-12-31,"Shah Alam 88 Speedmart","Rice and Grains","Tepung Jagung 500g",40,Y,1.67,24,14,63,NORMAL,MONITOR
2022-11-30,"Shah Alam 88 Speedmart","Rice and Grains","Tepung Jagung 500g",45,Y,1.67,27,14,63,NORMAL,MONITOR
2022-12-31,"Petaling Jaya 88 Speedmart","Dairy Products","Susu Segar 1L",136,N,1,136,7,38,EXCESS,FREEZE PURCHASING
2022-12-31,"Petaling Jaya 88 Speedmart","Beverages","Kola 330ml",214,N,2.67,80.2,20,101,EXCESS,FREEZE PURCHASING
2022-12-31,"Ipoh 88 Speedmart","Rice and Grains","Tepung Jagung 500g",69,Y,2.2,31.4,17,84,NORMAL,MONITOR
2022-11-30,"Ipoh 88 Speedmart","Rice and Grains","Tepung Jagung 500g",77,Y,2.2,35,17,84,NORMAL,MONITOR
2022-12-31,"Ipoh 88 Speedmart","Beverages","Air Mineral 1.5L",79,N,1,79,7,38,EXCESS,FREEZE PURCHASING
2022-11-30,"Petaling Jaya 88 Speedmart","Personal Care","Balm 30g",111,N,1,111,7,38,EXCESS,FREEZE PURCHASING
2022-09-30,"Petaling Jaya 88 Speedmart","Cooking Essentials","Serbuk Perasa 100g",305,N,2.25,135.6,18,86,EXCESS,FREEZE PURCHASING
2022-08-31,"Petaling Jaya 88 Speedmart","Cooking Essentials","Serbuk Perasa 100g",94,N,2.25,41.8,18,86,EXCESS,FREEZE PURCHASING
2022-08-31,"Ampang 88 Speedmart","Stationery and Daily Needs","Pensil 12pcs",39,N,3,13,21,114,NORMAL,MONITOR
2022-08-31,"Ipoh 88 Speedmart","Personal Care","Balm 30g",16,N,1,16,7,38,NORMAL,MONITOR
2023-02-28,"Johor Bahru 88 Speedmart","Stationery and Daily Needs","Kertas A4 500sheets",40,N,1,40,7,38,EXCESS,FREEZE PURCHASING
2023-01-31,"Johor Bahru 88 Speedmart","Stationery and Daily Needs","Kertas A4 500sheets",41,N,1,41,7,38,EXCESS,FREEZE PURCHASING
2023-01-31,"Cheras 88 Speedmart","Imported Goods","Kopi Arabika 250g",34,N,1.67,20.4,14,63,NORMAL,MONITOR
2023-02-28,"Cheras 88 Speedmart","Frozen Food","Ikan Beku 500g",39,N,1.67,23.4,14,63,NORMAL,MONITOR
2023-01-31,"Cheras 88 Speedmart","Frozen Food","Ikan Beku 500g",41,N,1.67,24.6,14,63,NORMAL,MONITOR
2023-01-31,"Melaka 88 Speedmart","Premium Items","Foie Gras 100g",9,N,2,4.5,14,76,LOW,PLANNED REORDER
2023-02-28,"Seremban 88 Speedmart","Baby Products","Makanan Bayi 120g",111,Y,1,111,7,38,EXCESS,FREEZE PURCHASING
2023-01-31,"Seremban 88 Speedmart","Baby Products","Makanan Bayi 120g",112,Y,1,112,7,38,EXCESS,FREEZE PURCHASING
2023-01-31,"Seremban 88 Speedmart","Instant Food","Mee Segera 80g",75,Y,1,75,7,38,EXCESS,FREEZE PURCHASING
2022-11-30,"Seremban 88 Speedmart","Cooking Essentials","Kicap Manis 600ml",76,Y,1,76,7,38,EXCESS,FREEZE PURCHASING
2022-10-31,"Seremban 88 Speedmart","Cooking Essentials","Kicap Manis 600ml",78,Y,1,78,7,38,EXCESS,FREEZE PURCHASING
2022-10-31,"Petaling Jaya 88 Speedmart","Organic Foods","Beras Organik 5kg",120,N,1,120,7,38,EXCESS,FREEZE PURCHASING
2022-10-31,"Johor Bahru 88 Speedmart","Frozen Food","Ayam Beku 1kg",11,N,1,11,7,38,NORMAL,MONITOR
2022-09-30,"Johor Bahru 88 Speedmart","Frozen Food","Ayam Beku 1kg",13,N,1,13,7,38,NORMAL,MONITOR
2022-10-31,"Cheras 88 Speedmart","Rice and Grains","Bijirin Sarapan 500g",200,Y,1,200,7,38,EXCESS,FREEZE PURCHASING
2022-11-30,"George Town 88 Speedmart","Rice and Grains","Beras Pulut 1kg",243,N,1.5,162,12,57,EXCESS,FREEZE PURCHASING
2022-10-31,"George Town 88 Speedmart","Rice and Grains","Beras Pulut 1kg",248,N,1.5,165.3,12,57,EXCESS,FREEZE PURCHASING
2022-09-30,"George Town 88 Speedmart","Rice and Grains","Beras Pulut 1kg",248,N,1.5,165.3,12,57,EXCESS,FREEZE PURCHASING
2022-10-31,"Johor Bahru 88 Speedmart","Frozen Food","Sosej Beku 500g",37,N,2,18.5,14,76,NORMAL,MONITOR
2022-11-30,"Klang 88 Speedmart","Rice and Grains","Tepung Beras 500g",56,N,2.5,22.4,20,95,NORMAL,MONITOR
2022-10-31,"Klang 88 Speedmart","Rice and Grains","Tepung Beras 500g",63,N,2.5,25.2,20,95,NORMAL,MONITOR
2022-12-31,"Ampang 88 Speedmart","Imported Goods","Kopi Arabika 250g",101,N,2,50.5,14,76,EXCESS,FREEZE PURCHASING
2022-12-31,"George Town 88 Speedmart","Dairy Products","Mentega 250g",44,Y,1.4,31.4,12,53,NORMAL,MONITOR
2022-12-31,"Melaka 88 Speedmart","Canned and Packaged Food","Sup Ayam 400g",27,N,1.67,16.2,14,63,NORMAL,MONITOR
2022-11-30,"Melaka 88 Speedmart","Canned and Packaged Food","Sup Ayam 400g",35,N,1.67,21,14,63,NORMAL,MONITOR
2022-10-31,"Melaka 88 Speedmart","Canned and Packaged Food","Sup Ayam 400g",38,N,1.67,22.8,14,63,NORMAL,MONITOR
2022-09-30,"Melaka 88 Speedmart","Canned and Packaged Food","Sup Ayam 400g",38,N,1.67,22.8,14,63,NORMAL,MONITOR
2022-08-31,"Melaka 88 Speedmart","Canned and Packaged Food","Sup Ayam 400g",39,N,1.67,23.4,14,63,NORMAL,MONITOR
2022-11-30,"Melaka 88 Speedmart","Snacks and Confectionery","Gula-gula 150g",24,N,1.67,14.4,13,63,NORMAL,MONITOR
2022-12-31,"Seremban 88 Speedmart","Stationery and Daily Needs","Pen 10pcs",19,N,1,19,7,38,NORMAL,MONITOR
2022-12-31,"Melaka 88 Speedmart","Baby Products","Pampers S 24pcs",119,Y,2,59.5,14,76,EXCESS,FREEZE PURCHASING
2022-11-30,"Melaka 88 Speedmart","Baby Products","Pampers S 24pcs",125,Y,2,62.5,14,76,EXCESS,FREEZE PURCHASING
2022-12-31,"Ampang 88 Speedmart","Rice and Grains","Tepung Jagung 500g",293,Y,1.67,175.8,13,63,EXCESS,FREEZE PURCHASING
2022-11-30,"Ampang 88 Speedmart","Rice and Grains","Tepung Jagung 500g",121,Y,1.67,72.6,13,63,EXCESS,FREEZE PURCHASING
2022-12-31,"Johor Bahru 88 Speedmart","Baby Products","Sabun Bayi 250ml",108,N,1.25,86.4,10,48,EXCESS,FREEZE PURCHASING
2022-12-31,"George Town 88 Speedmart","Personal Care","Pembersih Muka 100ml",48,N,2.25,21.3,18,86,NORMAL,MONITOR
2022-11-30,"George Town 88 Speedmart","Personal Care","Pembersih Muka 100ml",53,N,2.25,23.6,18,86,NORMAL,MONITOR
2022-12-31,"Johor Bahru 88 Speedmart","Dairy Products","Krim 200ml",20,Y,1.6,12.5,12,61,NORMAL,MONITOR
2022-11-30,"Johor Bahru 88 Speedmart","Dairy Products","Krim 200ml",23,Y,1.6,14.4,12,61,NORMAL,MONITOR
2022-10-31,"Johor Bahru 88 Speedmart","Dairy Products","Krim 200ml",23,Y,1.6,14.4,12,61,NORMAL,MONITOR
2022-09-30,"Johor Bahru 88 Speedmart","Dairy Products","Krim 200ml",28,Y,1.6,17.5,12,61,NORMAL,MONITOR
2022-08-31,"Johor Bahru 88 Speedmart","Dairy Products","Krim 200ml",32,Y,1.6,20,12,61,NORMAL,MONITOR
2022-09-30,"Petaling Jaya 88 Speedmart","Snacks and Confectionery","Kacang Putih 200g",93,N,1.33,69.8,10,51,EXCESS,FREEZE PURCHASING
2022-08-31,"Petaling Jaya 88 Speedmart","Snacks and Confectionery","Kacang Putih 200g",99,N,1.33,74.3,10,51,EXCESS,FREEZE PURCHASING
2022-07-31,"Petaling Jaya 88 Speedmart","Snacks and Confectionery","Kacang Putih 200g",100,N,1.33,75,10,51,EXCESS,FREEZE PURCHASING
2022-09-30,"Ampang 88 Speedmart","Rice and Grains","Tepung Beras 500g",309,N,1.8,171.7,16,68,EXCESS,FREEZE PURCHASING
2022-10-31,"Petaling Jaya 88 Speedmart","Instant Food","Oat Segera 1kg",126,N,2,63,16,76,EXCESS,FREEZE PURCHASING
2022-09-30,"Petaling Jaya 88 Speedmart","Instant Food","Oat Segera 1kg",128,N,2,64,16,76,EXCESS,FREEZE PURCHASING
2022-08-31,"Petaling Jaya 88 Speedmart","Instant Food","Oat Segera 1kg",130,N,2,65,16,76,EXCESS,FREEZE PURCHASING
2022-09-30,"Klang 88 Speedmart","Frozen Food","Pizza Beku 400g",26,N,3,8.7,24,114,NORMAL,MONITOR
2022-08-31,"Klang 88 Speedmart","Frozen Food","Pizza Beku 400g",32,N,3,10.7,24,114,NORMAL,MONITOR
2022-07-31,"Klang 88 Speedmart","Frozen Food","Pizza Beku 400g",32,N,3,10.7,24,114,NORMAL,MONITOR
2023-01-31,"Johor Bahru 88 Speedmart","Personal Care","Pembersih Muka 100ml",30,N,2,15,17,76,NORMAL,MONITOR
2023-01-31,"Shah Alam 88 Speedmart","Personal Care","Pembersih Muka 100ml",36,N,1.67,21.6,14,63,NORMAL,MONITOR
2023-02-28,"Melaka 88 Speedmart","Baby Products","Sabun Bayi 250ml",87,N,3,29,21,114,NORMAL,MONITOR
2023-01-31,"Melaka 88 Speedmart","Baby Products","Sabun Bayi 250ml",39,N,3,13,21,114,NORMAL,MONITOR
2022-10-31,"George Town 88 Speedmart","Rice and Grains","Tepung Jagung 500g",220,Y,3,73.3,27,114,EXCESS,FREEZE PURCHASING
2022-09-30,"George Town 88 Speedmart","Rice and Grains","Tepung Jagung 500g",104,Y,3,34.7,27,114,NORMAL,MONITOR
2022-12-31,"Johor Bahru 88 Speedmart","Stationery and Daily Needs","Bateri AAA 4pcs",38,N,2.67,14.2,22,101,NORMAL,MONITOR
2022-11-30,"Johor Bahru 88 Speedmart","Stationery and Daily Needs","Bateri AAA 4pcs",43,N,2.67,16.1,22,101,NORMAL,MONITOR
2022-11-30,"Ipoh 88 Speedmart","Household Cleaning","Peluntur 1L",60,Y,1.75,34.3,14,67,NORMAL,MONITOR
2022-10-31,"Ipoh 88 Speedmart","Household Cleaning","Peluntur 1L",63,Y,1.75,36,14,67,NORMAL,MONITOR
2022-12-31,"Ipoh 88 Speedmart","Canned and Packaged Food","Cendawan Sup 300g",65,N,2,32.5,17,76,NORMAL,MONITOR
2022-11-30,"Ipoh 88 Speedmart","Canned and Packaged Food","Cendawan Sup 300g",67,N,2,33.5,17,76,NORMAL,MONITOR
2022-10-31,"Ipoh 88 Speedmart","Canned and Packaged Food","Cendawan Sup 300g",68,N,2,34,17,76,NORMAL,MONITOR
2022-09-30,"Ipoh 88 Speedmart","Canned and Packaged Food","Cendawan Sup 300g",68,N,2,34,17,76,NORMAL,MONITOR
2022-11-30,"Klang 88 Speedmart","Dairy Products","Susu Kambing 1L",29,Y,2.25,12.9,20,86,NORMAL,MONITOR
2022-10-31,"Petaling Jaya 88 Speedmart","Snacks and Confectionery","Kerepek 150g",54,N,2.5,21.6,19,95,NORMAL,MONITOR
2022-12-31,"Ampang 88 Speedmart","Canned and Packaged Food","Baked Beans 415g",149,Y,2,74.5,16,76,EXCESS,FREEZE PURCHASING
2022-11-30,"Ampang 88 Speedmart","Canned and Packaged Food","Baked Beans 415g",161,Y,2,80.5,16,76,EXCESS,FREEZE PURCHASING
2022-12-31,"Klang 88 Speedmart","Dairy Products","Susu Segar 1L",158,N,1,158,7,38,EXCESS,FREEZE PURCHASING
2022-12-31,"Shah Alam 88 Speedmart","Instant Food","Bihun Segera 60g",185,Y,2,92.5,15,76,EXCESS,FREEZE PURCHASING
2022-12-31,"Shah Alam 88 Speedmart","Rice and Grains","Bijirin Sarapan 500g",183,Y,1.8,101.7,14,68,EXCESS,FREEZE PURCHASING
2022-11-30,"Shah Alam 88 Speedmart","Rice and Grains","Bijirin Sarapan 500g",194,Y,1.8,107.8,14,68,EXCESS,FREEZE PURCHASING
2022-12-31,"Seremban 88 Speedmart","Cooking Essentials","Cuka 500ml",66,N,3,22,21,114,NORMAL,MONITOR
2022-12-31,"Johor Bahru 88 Speedmart","Personal Care","Deodorant 50ml",148,N,1,148,7,38,EXCESS,FREEZE PURCHASING
2022-11-30,"Johor Bahru 88 Speedmart","Personal Care","Deodorant 50ml",153,N,1,153,7,38,EXCESS,FREEZE PURCHASING
2022-09-30,"Seremban 88 Speedmart","Cooking Essentials","Serbuk Perasa 100g",127,N,1.5,84.7,12,57,EXCESS,FREEZE PURCHASING
2022-08-31,"Seremban 88 Speedmart","Cooking Essentials","Serbuk Perasa 100g",130,N,1.5,86.7,12,57,EXCESS,FREEZE PURCHASING
2022-08-31,"Johor Bahru 88 Speedmart","Personal Care","Sabun Mandi 100g",9,N,1,9,7,38,NORMAL,MONITOR
2022-12-31,"Seremban 88 Speedmart","Beverages","Milo 1kg",27,N,1.5,18,12,57,NORMAL,MONITOR
2022-11-30,"Seremban 88 Speedmart","Beverages","Milo 1kg",27,N,1.5,18,12,57,NORMAL,MONITOR
2022-10-31,"Seremban 88 Speedmart","Beverages","Milo 1kg",27,N,1.5,18,12,57,NORMAL,MONITOR
2022-09-30,"Seremban 88 Speedmart","Beverages","Milo 1kg",28,N,1.5,18.7,12,57,NORMAL,MONITOR
2022-09-30,"George Town 88 Speedmart","Cooking Essentials","Cuka 500ml",159,N,2,79.5,17,76,EXCESS,FREEZE PURCHASING
2023-01-31,"George Town 88 Speedmart","Dairy Products","Krim 200ml",90,Y,1,90,7,38,EXCESS,FREEZE PURCHASING
2023-01-31,"Cheras 88 Speedmart","Rice and Grains","Quinoa 500g",225,Y,1,225,7,38,EXCESS,FREEZE PURCHASING
2023-03-31,"Ampang 88 Speedmart","Cooking Essentials","Minyak Masak 1kg",336,Y,1,336,7,38,EXCESS,FREEZE PURCHASING
2023-02-28,"Ampang 88 Speedmart","Cooking Essentials","Minyak Masak 1kg",336,Y,1,336,7,38,EXCESS,FREEZE PURCHASING
2023-01-31,"Ampang 88 Speedmart","Cooking Essentials","Minyak Masak 1kg",338,Y,1,338,7,38,EXCESS,FREEZE PURCHASING
2023-01-31,"Ampang 88 Speedmart","Beverages","Jus Oren 1L",56,N,1.5,37.3,12,57,NORMAL,MONITOR
2023-01-31,"Melaka 88 Speedmart","Beverages","Jus Oren 1L",72,N,3.33,21.6,26,127,NORMAL,MONITOR
2023-01-31,"Petaling Jaya 88 Speedmart","Stationery and Daily Needs","Bateri AA 4pcs",126,N,2,63,14,76,EXCESS,FREEZE PURCHASING
2023-03-31,"Shah Alam 88 Speedmart","Rice and Grains","Beras Super 5kg",42,N,1,42,7,38,EXCESS,FREEZE PURCHASING
2023-02-28,"Shah Alam 88 Speedmart","Rice and Grains","Beras Super 5kg",44,N,1,44,7,38,EXCESS,FREEZE PURCHASING
2023-01-31,"Shah Alam 88 Speedmart","Rice and Grains","Beras Super 5kg",47,N,1,47,7,38,EXCESS,FREEZE PURCHASING
2023-01-31,"Shah Alam 88 Speedmart","Stationery and Daily Needs","Bateri AAA 4pcs",11,N,3,3.7,21,114,LOW,PLANNED REORDER
2023-03-31,"Shah Alam 88 Speedmart","Personal Care","Balm 30g",25,N,1,25,7,38,NORMAL,MONITOR
2023-02-28,"Shah Alam 88 Speedmart","Personal Care","Balm 30g",25,N,1,25,7,38,NORMAL,MONITOR
2023-01-31,"Shah Alam 88 Speedmart","Personal Care","Balm 30g",29,N,1,29,7,38,NORMAL,MONITOR
2023-01-31,"Shah Alam 88 Speedmart","Instant Food","Nasi Segera 200g",154,Y,2,77,14,76,EXCESS,FREEZE PURCHASING
2022-11-30,"Ampang 88 Speedmart","Frozen Food","Daging Beku 500g",37,N,1,37,7,38,NORMAL,MONITOR
2022-10-31,"Shah Alam 88 Speedmart","Organic Foods","Beras Organik 5kg",61,N,5,12.2,35,190,NORMAL,MONITOR
2022-12-31,"Cheras 88 Speedmart","Beverages","Teh Tarik 250ml",143,N,3,47.7,21,114,EXCESS,FREEZE PURCHASING
2022-11-30,"Cheras 88 Speedmart","Beverages","Teh Tarik 250ml",146,N,3,48.7,21,114,EXCESS,FREEZE PURCHASING
2022-11-30,"Petaling Jaya 88 Speedmart","Imported Goods","Kopi Arabika 250g",64,N,2,32,14,76,NORMAL,MONITOR
2022-12-31,"Petaling Jaya 88 Speedmart","Instant Food","Oat Segera 1kg",113,N,1,113,7,38,EXCESS,FREEZE PURCHASING
2022-11-30,"Petaling Jaya 88 Speedmart","Instant Food","Oat Segera 1kg",115,N,1,115,7,38,EXCESS,FREEZE PURCHASING
2022-12-31,"Petaling Jaya 88 Speedmart","Instant Food","Mee Segera 80g",72,Y,1.5,48,12,57,EXCESS,FREEZE PURCHASING
2022-12-31,"Klang 88 Speedmart","Premium Items","Kaviar 50g",7,N,1,7,7,38,LOW,PLANNED REORDER
2022-11-30,"Johor Bahru 88 Speedmart","Frozen Food","Sayuran Beku 300g",49,N,1.33,36.8,10,51,NORMAL,MONITOR
2022-10-31,"Johor Bahru 88 Speedmart","Frozen Food","Sayuran Beku 300g",49,N,1.33,36.8,10,51,NORMAL,MONITOR
2022-11-30,"Klang 88 Speedmart","Cooking Essentials","Minyak Bijian 200ml",115,Y,2.5,46,21,95,EXCESS,FREEZE PURCHASING
2022-10-31,"Klang 88 Speedmart","Cooking Essentials","Minyak Bijian 200ml",119,Y,2.5,47.6,21,95,EXCESS,FREEZE PURCHASING
2022-09-30,"Klang 88 Speedmart","Cooking Essentials","Minyak Bijian 200ml",119,Y,2.5,47.6,21,95,EXCESS,FREEZE PURCHASING
2022-08-31,"Klang 88 Speedmart","Cooking Essentials","Minyak Bijian 200ml",124,Y,2.5,49.6,21,95,EXCESS,FREEZE PURCHASING
2022-10-31,"Cheras 88 Speedmart","Rice and Grains","Beras Wangi 10kg",152,N,1,152,7,38,EXCESS,FREEZE PURCHASING
2022-09-30,"Cheras 88 Speedmart","Rice and Grains","Beras Wangi 10kg",152,N,1,152,7,38,EXCESS,FREEZE PURCHASING
2022-08-31,"Cheras 88 Speedmart","Rice and Grains","Beras Wangi 10kg",154,N,1,154,7,38,EXCESS,FREEZE PURCHASING
2022-10-31,"Cheras 88 Speedmart","Cooking Essentials","Kicap Masin 600ml",525,Y,5,105,35,190,EXCESS,FREEZE PURCHASING
2022-09-30,"Cheras 88 Speedmart","Cooking Essentials","Kicap Masin 600ml",526,Y,5,105.2,35,190,EXCESS,FREEZE PURCHASING
2022-08-31,"Cheras 88 Speedmart","Cooking Essentials","Kicap Masin 600ml",533,Y,5,106.6,35,190,EXCESS,FREEZE PURCHASING
2022-08-31,"Petaling Jaya 88 Speedmart","Personal Care","Sabun Mandi 100g",96,N,3,32,21,114,NORMAL,MONITOR
2022-10-31,"George Town 88 Speedmart","Snacks and Confectionery","Keropok 100g",82,N,3,27.3,21,114,NORMAL,MONITOR
2022-09-30,"George Town 88 Speedmart","Snacks and Confectionery","Keropok 100g",82,N,3,27.3,21,114,NORMAL,MONITOR
2023-01-31,"Ampang 88 Speedmart","Baby Products","Tisu Basah Baby 80pcs",107,Y,1,107,7,38,EXCESS,FREEZE PURCHASING
2023-01-31,"Ipoh 88 Speedmart","Stationery and Daily Needs","Pemadam 5pcs",28,N,3,9.3,21,114,NORMAL,MONITOR
2023-01-31,"George Town 88 Speedmart","Snacks and Confectionery","Kacang Putih 200g",65,N,2,32.5,14,76,NORMAL,MONITOR
2023-01-31,"Cheras 88 Speedmart","Stationery and Daily Needs","Pen 10pcs",149,N,2,74.5,14,76,EXCESS,FREEZE PURCHASING
2023-01-31,"Seremban 88 Speedmart","Imported Goods","Kopi Arabika 250g",41,N,2,20.5,14,76,NORMAL,MONITOR
2023-01-31,"Ampang 88 Speedmart","Imported Goods","Kopi Arabika 250g",97,N,2,48.5,17,76,EXCESS,FREEZE PURCHASING
2022-10-31,"Cheras 88 Speedmart","Instant Food","Pasta Segera 150g",118,N,2.33,50.6,17,89,EXCESS,FREEZE PURCHASING
2022-09-30,"Cheras 88 Speedmart","Instant Food","Pasta Segera 150g",120,N,2.33,51.4,17,89,EXCESS,FREEZE PURCHASING
2022-11-30,"Ipoh 88 Speedmart","Personal Care","Sabun Mandi 100g",129,N,5,25.8,35,190,NORMAL,MONITOR
2022-10-31,"Ipoh 88 Speedmart","Personal Care","Sabun Mandi 100g",134,N,5,26.8,35,190,NORMAL,MONITOR
2022-11-30,"Cheras 88 Speedmart","Instant Food","Bubur Segera 50g",565,N,2,282.5,17,76,EXCESS,FREEZE PURCHASING
2022-10-31,"Cheras 88 Speedmart","Instant Food","Bubur Segera 50g",569,N,2,284.5,17,76,EXCESS,FREEZE PURCHASING
2022-11-30,"Melaka 88 Speedmart","Organic Foods","Beras Organik 5kg",28,N,1,28,7,38,NORMAL,MONITOR
2022-12-31,"Seremban 88 Speedmart","Instant Food","Mee Segera 80g",77,Y,1,77,7,38,EXCESS,FREEZE PURCHASING
2022-12-31,"Petaling Jaya 88 Speedmart","Frozen Food","Nuget 500g",154,N,2,77,16,76,EXCESS,FREEZE PURCHASING
2022-12-31,"George Town 88 Speedmart","Baby Products","Sabun Bayi 250ml",209,N,3,69.7,24,114,EXCESS,FREEZE PURCHASING
2022-11-30,"Ampang 88 Speedmart","Beverages","Minuman Tenaga 250ml",169,N,1,169,7,38,EXCESS,FREEZE PURCHASING
2022-12-31,"Ipoh 88 Speedmart","Beverages","Minuman Tenaga 250ml",24,N,1.5,16,12,57,NORMAL,MONITOR
2022-12-31,"Shah Alam 88 Speedmart","Dairy Products","Susu Segar 1L",29,N,4,7.3,31,152,NORMAL,MONITOR
2022-12-31,"Ampang 88 Speedmart","Cooking Essentials","Minyak Bijian 200ml",114,Y,1.5,76,12,57,EXCESS,FREEZE PURCHASING
2022-12-31,"Melaka 88 Speedmart","Rice and Grains","Tepung Beras 500g",30,N,1,30,7,38,NORMAL,MONITOR
2022-12-31,"Cheras 88 Speedmart","Rice and Grains","Quinoa 500g",233,Y,1,233,7,38,EXCESS,FREEZE PURCHASING
2022-11-30,"Klang 88 Speedmart","Rice and Grains","Oatmeal 1kg",77,N,2,38.5,16,76,EXCESS,FREEZE PURCHASING
2022-10-31,"Klang 88 Speedmart","Rice and Grains","Oatmeal 1kg",81,N,2,40.5,16,76,EXCESS,FREEZE PURCHASING
2022-09-30,"Klang 88 Speedmart","Rice and Grains","Oatmeal 1kg",81,N,2,40.5,16,76,EXCESS,FREEZE PURCHASING
2022-09-30,"Seremban 88 Speedmart","Cooking Essentials","Kicap Manis 600ml",79,Y,1.5,52.7,12,57,EXCESS,FREEZE PURCHASING
2023-02-28,"Ampang 88 Speedmart","Rice and Grains","Tepung Beras 500g",280,N,2.5,112,22,95,EXCESS,FREEZE PURCHASING
2023-01-31,"Ampang 88 Speedmart","Rice and Grains","Tepung Beras 500g",287,N,2.5,114.8,22,95,EXCESS,FREEZE PURCHASING
2023-03-31,"Kota Kinabalu 88 Speedmart","Cooking Essentials","Tepung Jagung 200g",81,N,2.4,33.8,20,91,NORMAL,MONITOR
2023-02-28,"Kota Kinabalu 88 Speedmart","Cooking Essentials","Tepung Jagung 200g",85,N,2.4,35.4,20,91,NORMAL,MONITOR
2023-01-31,"Kota Kinabalu 88 Speedmart","Cooking Essentials","Tepung Jagung 200g",93,N,2.4,38.8,20,91,EXCESS,FREEZE PURCHASING
2023-01-31,"Cheras 88 Speedmart","Personal Care","Ubat Gigi 150g",34,N,2,17,14,76,NORMAL,MONITOR
2023-01-31,"Kota Kinabalu 88 Speedmart","Stationery and Daily Needs","Bateri AAA 4pcs",16,N,1.5,10.7,12,57,NORMAL,MONITOR
2022-10-31,"Johor Bahru 88 Speedmart","Instant Food","Pasta Segera 150g",73,N,2.25,32.4,20,86,NORMAL,MONITOR
2022-09-30,"Johor Bahru 88 Speedmart","Instant Food","Pasta Segera 150g",80,N,2.25,35.6,20,86,NORMAL,MONITOR
2022-10-31,"George Town 88 Speedmart","Beverages","Kola 330ml",81,N,2.5,32.4,19,95,NORMAL,MONITOR
2022-12-31,"Cheras 88 Speedmart","Alcoholic Beverages","Whisky 700ml",270,N,2,135,14,76,EXCESS,FREEZE PURCHASING
2022-12-31,"Seremban 88 Speedmart","Beverages","Minuman Tenaga 250ml",12,N,3,4,24,114,LOW,PLANNED REORDER
2022-12-31,"George Town 88 Speedmart","Frozen Food","Ayam Beku 1kg",52,N,2.5,20.8,19,95,NORMAL,MONITOR
2022-12-31,"George Town 88 Speedmart","Alcoholic Beverages","Whisky 700ml",83,N,1,83,7,38,EXCESS,FREEZE PURCHASING
2022-12-31,"Klang 88 Speedmart","Alcoholic Beverages","Wain Merah 750ml",98,N,1,98,7,38,EXCESS,FREEZE PURCHASING
2022-11-30,"Klang 88 Speedmart","Alcoholic Beverages","Wain Merah 750ml",100,N,1,100,7,38,EXCESS,FREEZE PURCHASING
2022-12-31,"Klang 88 Speedmart","Beverages","Air Mineral 1.5L",54,N,1,54,7,38,EXCESS,FREEZE PURCHASING
2022-12-31,"Klang 88 Speedmart","Frozen Food","Ikan Beku 500g",14,N,2,7,14,76,LOW,PLANNED REORDER
2022-12-31,"Petaling Jaya 88 Speedmart","Rice and Grains","Beras Pulut 1kg",450,N,2.5,180,19,95,EXCESS,FREEZE PURCHASING
2022-12-31,"Cheras 88 Speedmart","Cooking Essentials","Serbuk Perasa 100g",75,N,1,75,7,38,EXCESS,FREEZE PURCHASING
2022-09-30,"Ampang 88 Speedmart","Premium Items","Foie Gras 100g",7,N,2,3.5,14,76,LOW,PLANNED REORDER
2022-11-30,"Johor Bahru 88 Speedmart","Rice and Grains","Quinoa 500g",31,Y,1.67,18.6,13,63,NORMAL,MONITOR
2022-10-31,"Johor Bahru 88 Speedmart","Rice and Grains","Quinoa 500g",33,Y,1.67,19.8,13,63,NORMAL,MONITOR
2022-09-30,"Johor Bahru 88 Speedmart","Rice and Grains","Quinoa 500g",34,Y,1.67,20.4,13,63,NORMAL,MONITOR
2022-08-31,"Johor Bahru 88 Speedmart","Rice and Grains","Quinoa 500g",36,Y,1.67,21.6,13,63,NORMAL,MONITOR
