TIME_GRAIN,PERIOD_CODE,BRANCH_ID,BRANCH_NAME,CATEGORY_NAME,ITEM_ID,ITEM_NAME,TOTAL_SALES_QTY,TOTAL_PURCHASE_QTY,AVG_STOCK_ON_HAND,INVENTORY_TURNOVER_RATIO,CATEGORY_TURNOVER_RATIO,STOCK_EFFICIENCY_CATEGORY
Monthly,2025-03,"B001","Ampang 88 Speedmart","Dairy Products","I0061","Keju Mozzarella 200g",2,0,48,.04,.02,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Dairy Products","I0058","Krim 200ml",2,0,33,.06,.02,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Dairy Products","I0055","Keju 250g",1,0,60,.02,.02,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Dairy Products","I0054","Susu Rendah Lemak 1L",0,0,35,0,.02,"Dead Stock"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Dairy Products","I0056","Mentega 250g",0,0,81,0,.02,"Dead Stock"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Frozen Food","I0065","Ikan Beku 500g",4,0,39,.1,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Frozen Food","I0068","Sosej Beku 500g",1,0,64,.02,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Frozen Food","I0063","Ayam Beku 1kg",1,0,55,.02,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Frozen Food","I0067","Pizza Beku 400g",1,0,20,.05,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Frozen Food","I0069","Nuget 500g",0,0,130,0,.01,"Dead Stock"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Frozen Food","I0070","Kentang Goreng 1kg",0,0,72,0,.01,"Dead Stock"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Frozen Food","I0066","Sayuran Beku 300g",0,0,66,0,.01,"Dead Stock"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Frozen Food","I0064","Daging Beku 500g",0,0,27,0,.01,"Dead Stock"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Household Cleaning","I0095","Penyapu 1pc",7,0,200,.04,.02,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Household Cleaning","I0096","Mop 1pc",7,0,50,.14,.02,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Household Cleaning","I0094","Pembersih Kaca 500ml",3,0,253,.01,.02,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Household Cleaning","I0093","Sabun Pinggan 500ml",2,0,80,.03,.02,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Household Cleaning","I0091","Pewangi Pakaian 1L",2,0,171,.01,.02,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Household Cleaning","I0090","Pembersih Lantai 1L",2,0,161,.01,.02,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Household Cleaning","I0092","Peluntur 1L",0,0,62,0,.02,"Dead Stock"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Household Cleaning","I0089","Detergen 2kg",0,0,333,0,.02,"Dead Stock"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Imported Goods","I0120","Kopi Arabika 250g",4,0,97,.04,.07,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Imported Goods","I0119","Keju Parmesan 200g",4,0,24,.17,.07,"Normal"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Instant Food","I0075","Bubur Segera 50g",8,0,320,.03,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Instant Food","I0072","Mee Segera Cup 65g",6,0,265,.02,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Instant Food","I0073","Bihun Segera 60g",4,0,238,.02,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Instant Food","I0074","Nasi Segera 200g",4,0,139,.03,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Instant Food","I0071","Mee Segera 80g",3,0,258,.01,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Instant Food","I0079","Oat Segera 1kg",2,0,50,.04,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Instant Food","I0077","Sos Pasta 200g",2,0,450,0,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Instant Food","I0080","Cereal 500g",1,0,44,.02,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Instant Food","I0078","Cup Soup 100g",0,0,109,0,.01,"Dead Stock"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Instant Food","I0076","Pasta Segera 150g",0,0,551,0,.01,"Dead Stock"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Organic Foods","I0117","Beras Organik 5kg",0,0,169,0,0,"Dead Stock"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Organic Foods","I0118","Minyak Zaitun Organik 500ml",0,0,216,0,0,"Dead Stock"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Personal Care","I0087","Krim Pelindung 50g",7,0,74,.09,.02,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Personal Care","I0082","Sabun Mandi 100g",4,0,235,.02,.02,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Personal Care","I0084","Losyen 250ml",4,0,151,.03,.02,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Personal Care","I0081","Syampu 500ml",3,0,228,.01,.02,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Personal Care","I0086","Pembersih Muka 100ml",2,0,146,.01,.02,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Personal Care","I0083","Ubat Gigi 150g",0,0,232,0,.02,"Dead Stock"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Personal Care","I0088","Balm 30g",0,0,70,0,.02,"Dead Stock"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Personal Care","I0085","Deodorant 50ml",0,0,121,0,.02,"Dead Stock"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Premium Items","I0116","Foie Gras 100g",5,0,15,.33,.15,"Normal"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Premium Items","I0115","Kaviar 50g",3,0,37,.08,.15,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Rice and Grains","I0003","Tepung Gandum 1kg",7,0,419,.02,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Rice and Grains","I0011","Beras Perang 1kg",5,0,197,.03,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Rice and Grains","I0010","Bijirin Sarapan 500g",3,0,282,.01,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Rice and Grains","I0001","Beras Super 5kg",3,0,535,.01,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Rice and Grains","I0005","Beras Pulut 1kg",3,0,36,.08,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Rice and Grains","I0004","Tepung Beras 500g",2,0,217,.01,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Rice and Grains","I0009","Tepung Jagung 500g",2,0,218,.01,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Rice and Grains","I0002","Beras Wangi 10kg",1,0,246,0,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Rice and Grains","I0012","Tepung Ubi 500g",1,0,683,0,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Rice and Grains","I0006","Oatmeal 1kg",1,0,208,0,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Rice and Grains","I0007","Quinoa 500g",1,0,455,0,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Rice and Grains","I0008","Beras Basmathi 5kg",0,0,586,0,.01,"Dead Stock"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0049","Pudding 100g",4,0,27,.15,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0048","Gula-gula 150g",4,0,126,.03,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0045","Kerepek 150g",2,0,118,.02,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0052","Mochi 120g",1,0,59,.02,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0050","Kacang Putih 200g",1,0,278,0,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0047","Biskut 200g",1,0,124,.01,.01,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0051","Keropok 100g",0,0,111,0,.01,"Dead Stock"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Snacks and Confectionery","I0046","Coklat 100g",0,0,81,0,.01,"Dead Stock"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Stationery and Daily Needs","I0110","Bateri AAA 4pcs",8,0,76,.11,.07,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Stationery and Daily Needs","I0109","Bateri AA 4pcs",6,0,59,.1,.07,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Stationery and Daily Needs","I0108","Pemadam 5pcs",6,0,56,.11,.07,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Stationery and Daily Needs","I0106","Pen 10pcs",4,0,85,.05,.07,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Stationery and Daily Needs","I0105","Kertas A4 500sheets",4,0,132,.03,.07,"Slow Moving"
Monthly,2025-03,"B001","Ampang 88 Speedmart","Stationery and Daily Needs","I0107","Pensil 12pcs",3,0,42,.07,.07,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Alcoholic Beverages","I0113","Wain Putih 750ml",4,99,151,.03,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Alcoholic Beverages","I0114","Whisky 700ml",3,0,181,.02,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Alcoholic Beverages","I0111","Bir 330ml",3,0,49,.06,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Alcoholic Beverages","I0112","Wain Merah 750ml",0,0,121,0,.02,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Baby Products","I0104","Botol Susu 250ml",8,0,591,.01,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Baby Products","I0102","Minyak Bayi 100ml",5,0,151,.03,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Baby Products","I0099","Tisu Basah Baby 80pcs",3,0,381,.01,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Baby Products","I0103","Sabun Bayi 250ml",2,0,232,.01,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Baby Products","I0101","Bedak Bayi 150g",1,0,334,0,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Baby Products","I0100","Makanan Bayi 120g",1,0,434,0,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Baby Products","I0097","Susu Formula 900g",1,0,419,0,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Baby Products","I0098","Pampers S 24pcs",0,0,45,0,.01,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Beverages","I0041","Kopi 3in1 10s",6,0,151,.04,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Beverages","I0043","Susu Soya 1L",5,0,124,.04,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Beverages","I0038","Kola 330ml",4,0,166,.02,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Beverages","I0035","Minuman Isotonic 500ml",4,0,48,.08,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Beverages","I0039","Sprite 330ml",2,0,179,.01,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Beverages","I0036","Air Mineral 1.5L",2,0,83,.02,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Beverages","I0040","Teh Tarik 250ml",1,0,74,.01,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Beverages","I0044","Minuman Tenaga 250ml",1,0,97,.01,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Beverages","I0042","Milo 1kg",0,0,137,0,.02,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Beverages","I0037","Jus Oren 1L",0,0,77,0,.02,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Canned and Packaged Food","I0025","Sardin 425g",9,0,121,.07,.03,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Canned and Packaged Food","I0026","Tuna Chunk 185g",5,0,97,.05,.03,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Canned and Packaged Food","I0027","Kacang Hancur 425g",4,0,29,.14,.03,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Canned and Packaged Food","I0031","Ayam Masak 400g",3,0,199,.02,.03,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Canned and Packaged Food","I0029","Sup Ayam 400g",3,0,28,.11,.03,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Canned and Packaged Food","I0030","Baked Beans 415g",3,0,135,.02,.03,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Canned and Packaged Food","I0032","Daging Lembu 400g",2,0,313,.01,.03,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Canned and Packaged Food","I0034","Nangka Muda 565g",1,0,117,.01,.03,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Canned and Packaged Food","I0028","Jagung Manis 425g",1,0,29,.03,.03,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Canned and Packaged Food","I0033","Cendawan Sup 300g",0,0,58,0,.03,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Cooking Essentials","I0016","Kicap Masin 600ml",5,0,420,.01,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Cooking Essentials","I0023","Tepung Jagung 200g",4,0,49,.08,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Cooking Essentials","I0024","Serbuk Perasa 100g",4,0,93,.04,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Cooking Essentials","I0017","Sos Cili 400ml",3,0,246,.01,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Cooking Essentials","I0013","Minyak Masak 1kg",3,0,321,.01,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Cooking Essentials","I0015","Kicap Manis 600ml",2,0,589,0,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Cooking Essentials","I0021","Minyak Bijian 200ml",2,0,95,.02,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Cooking Essentials","I0019","Cuka 500ml",1,0,329,0,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Cooking Essentials","I0022","Sos Tiram 300ml",1,0,217,0,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Cooking Essentials","I0014","Minyak Zaitun 500ml",0,0,338,0,.01,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Cooking Essentials","I0020","Madu 250g",0,0,339,0,.01,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Cooking Essentials","I0018","Sos Tomato 400ml",0,0,260,0,.01,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Dairy Products","I0054","Susu Rendah Lemak 1L",9,0,144,.06,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Dairy Products","I0053","Susu Segar 1L",9,0,147,.06,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Dairy Products","I0055","Keju 250g",4,0,84,.05,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Dairy Products","I0062","Susu Kambing 1L",4,0,158,.03,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Dairy Products","I0060","Tepung Susu 1kg",3,0,127,.02,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Dairy Products","I0059","Susu Cair 200ml",2,0,244,.01,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Dairy Products","I0061","Keju Mozzarella 200g",2,0,143,.01,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Dairy Products","I0056","Mentega 250g",1,0,132,.01,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Dairy Products","I0057","Yogurt 180g",0,0,18,0,.02,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Dairy Products","I0058","Krim 200ml",0,0,436,0,.02,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Frozen Food","I0069","Nuget 500g",6,0,35,.17,.02,"Normal"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Frozen Food","I0070","Kentang Goreng 1kg",5,0,129,.04,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Frozen Food","I0067","Pizza Beku 400g",2,0,173,.01,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Frozen Food","I0063","Ayam Beku 1kg",1,0,86,.01,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Frozen Food","I0065","Ikan Beku 500g",1,0,116,.01,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Frozen Food","I0066","Sayuran Beku 300g",1,0,197,.01,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Frozen Food","I0064","Daging Beku 500g",0,0,50,0,.02,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Frozen Food","I0068","Sosej Beku 500g",0,0,80,0,.02,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Household Cleaning","I0092","Peluntur 1L",6,0,115,.05,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Household Cleaning","I0090","Pembersih Lantai 1L",4,0,153,.03,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Household Cleaning","I0096","Mop 1pc",3,0,84,.04,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Household Cleaning","I0094","Pembersih Kaca 500ml",1,0,126,.01,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Household Cleaning","I0091","Pewangi Pakaian 1L",0,0,93,0,.01,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Household Cleaning","I0093","Sabun Pinggan 500ml",0,0,159,0,.01,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Household Cleaning","I0089","Detergen 2kg",0,0,326,0,.01,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Household Cleaning","I0095","Penyapu 1pc",0,0,145,0,.01,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Imported Goods","I0120","Kopi Arabika 250g",2,0,30,.07,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Imported Goods","I0119","Keju Parmesan 200g",0,0,56,0,.02,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Instant Food","I0075","Bubur Segera 50g",7,0,482,.01,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Instant Food","I0079","Oat Segera 1kg",6,0,222,.03,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Instant Food","I0078","Cup Soup 100g",6,0,274,.02,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Instant Food","I0072","Mee Segera Cup 65g",5,0,111,.05,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Instant Food","I0073","Bihun Segera 60g",4,0,44,.09,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Instant Food","I0076","Pasta Segera 150g",3,0,228,.01,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Instant Food","I0071","Mee Segera 80g",1,0,424,0,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Instant Food","I0080","Cereal 500g",0,0,378,0,.01,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Instant Food","I0074","Nasi Segera 200g",0,0,364,0,.01,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Instant Food","I0077","Sos Pasta 200g",0,0,65,0,.01,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Organic Foods","I0117","Beras Organik 5kg",12,0,49,.24,.06,"Normal"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Organic Foods","I0118","Minyak Zaitun Organik 500ml",1,0,169,.01,.06,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Personal Care","I0086","Pembersih Muka 100ml",8,0,75,.11,.03,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Personal Care","I0081","Syampu 500ml",5,0,84,.06,.03,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Personal Care","I0082","Sabun Mandi 100g",5,0,51,.1,.03,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Personal Care","I0087","Krim Pelindung 50g",3,0,56,.05,.03,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Personal Care","I0085","Deodorant 50ml",2,0,141,.01,.03,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Personal Care","I0088","Balm 30g",1,0,175,.01,.03,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Personal Care","I0083","Ubat Gigi 150g",0,0,48,0,.03,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Personal Care","I0084","Losyen 250ml",0,0,146,0,.03,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Premium Items","I0115","Kaviar 50g",6,0,53,.11,.08,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Premium Items","I0116","Foie Gras 100g",1,0,34,.03,.08,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Rice and Grains","I0004","Tepung Beras 500g",6,0,139,.04,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Rice and Grains","I0006","Oatmeal 1kg",4,0,363,.01,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Rice and Grains","I0001","Beras Super 5kg",4,0,328,.01,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Rice and Grains","I0011","Beras Perang 1kg",3,0,101,.03,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Rice and Grains","I0009","Tepung Jagung 500g",2,0,211,.01,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Rice and Grains","I0005","Beras Pulut 1kg",2,0,465,0,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Rice and Grains","I0012","Tepung Ubi 500g",1,0,47,.02,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Rice and Grains","I0002","Beras Wangi 10kg",1,0,205,0,.01,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Rice and Grains","I0003","Tepung Gandum 1kg",0,0,430,0,.01,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Rice and Grains","I0007","Quinoa 500g",0,0,146,0,.01,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Rice and Grains","I0010","Bijirin Sarapan 500g",0,0,109,0,.01,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Rice and Grains","I0008","Beras Basmathi 5kg",0,0,459,0,.01,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Snacks and Confectionery","I0051","Keropok 100g",10,0,134,.07,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Snacks and Confectionery","I0048","Gula-gula 150g",4,0,72,.06,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Snacks and Confectionery","I0045","Kerepek 150g",4,0,232,.02,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Snacks and Confectionery","I0050","Kacang Putih 200g",3,0,249,.01,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Snacks and Confectionery","I0047","Biskut 200g",1,0,95,.01,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Snacks and Confectionery","I0046","Coklat 100g",1,0,148,.01,.02,"Slow Moving"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Snacks and Confectionery","I0049","Pudding 100g",0,0,321,0,.02,"Dead Stock"
Monthly,2025-03,"B002","Cheras 88 Speedmart","Snacks and Confectionery","I0052","Mochi 120g",0,0,179,0,.02,"Dead Stock"
